Date,Nab Close,CBA Close,ANZ Close,Westpac Close,Maq Close
2020-05-20,15.600000381469727,60.06999969482422,15.510000228881836,15.319999694824219,104.66000366210938
2020-05-21,15.520000457763672,59.04999923706055,15.390000343322754,15.170000076293945,103.95999908447266
2020-05-22,15.34000015258789,58.70000076293945,15.229999542236328,15.010000228881836,102.62000274658203
2020-05-25,15.75,58.9900016784668,15.59000015258789,15.329999923706055,106.16999816894531
2020-05-26,16.639999389648438,61.310001373291016,16.520000457763672,16.299999237060547,108.70999908447266
2020-05-27,17.940000534057617,64.30000305175781,17.940000534057617,17.610000610351562,110.94999694824219
2020-05-28,18.790000915527344,65.7300033569336,18.739999771118164,18.389999389648438,112.70999908447266
2020-05-29,17.809999465942383,63.75,17.889999389648438,17.219999313354492,109.97000122070312
2020-06-01,17.950000762939453,63.900001525878906,18.049999237060547,17.360000610351562,110.48999786376953
2020-06-02,17.8799991607666,64.02999877929688,18.020000457763672,17.200000762939453,113.30999755859375
2020-06-03,18.700000762939453,66.11000061035156,18.920000076293945,17.950000762939453,116.0999984741211
2020-06-04,18.920000076293945,67.66000366210938,19.209999084472656,18.18000030517578,117.51000213623047
2020-06-05,19.479999542236328,68.7300033569336,19.770000457763672,18.790000915527344,118.0
2020-06-09,20.469999313354492,72.19999694824219,21.0,19.8799991607666,124.4000015258789
2020-06-10,20.15999984741211,71.5999984741211,20.760000228881836,19.700000762939453,124.0
2020-06-11,19.06999969482422,68.44000244140625,19.469999313354492,18.5,118.44999694824219
2020-06-12,18.59000015258789,67.31999969482422,18.920000076293945,17.889999389648438,115.5999984741211
2020-06-15,18.100000381469727,66.30000305175781,18.40999984741211,17.3799991607666,113.23999786376953
2020-06-16,18.850000381469727,69.08999633789062,19.229999542236328,18.09000015258789,120.33999633789062
2020-06-17,18.959999084472656,69.58999633789062,19.15999984741211,18.149999618530273,121.0
2020-06-18,18.780000686645508,69.01000213623047,19.079999923706055,18.09000015258789,119.77999877929688
2020-06-19,18.670000076293945,68.68000030517578,18.75,18.170000076293945,121.52999877929688
2020-06-22,18.770000457763672,69.44000244140625,18.969999313354492,18.260000228881836,120.61000061035156
2020-06-23,18.65999984741211,69.02999877929688,18.979999542236328,18.139999389648438,121.56999969482422
2020-06-24,18.549999237060547,69.23999786376953,18.829999923706055,18.059999465942383,121.58999633789062
2020-06-25,17.90999984741211,67.6500015258789,18.25,17.420000076293945,117.19000244140625
2020-06-26,18.399999618530273,69.2699966430664,18.799999237060547,17.989999771118164,119.19000244140625
2020-06-29,18.110000610351562,68.58000183105469,18.559999465942383,17.790000915527344,116.43000030517578
2020-06-30,18.219999313354492,69.41999816894531,18.639999389648438,17.950000762939453,118.5999984741211
2020-07-01,18.559999465942383,69.87999725341797,18.8799991607666,18.280000686645508,120.73999786376953
2020-07-02,18.899999618530273,71.0999984741211,19.260000228881836,18.610000610351562,121.95999908447266
2020-07-03,18.739999771118164,71.56999969482422,19.190000534057617,18.540000915527344,122.0199966430664
2020-07-06,18.700000762939453,71.41999816894531,19.1200008392334,18.450000762939453,123.81999969482422
2020-07-07,18.34000015258789,71.23999786376953,18.809999465942383,18.15999984741211,122.80000305175781
